"!Susie (http://www.sync2it.com/susie)","CR","Sync2It bookmark management & clustering engine","","http://www.sync2it.com",""
"exooba crawler/exooba crawler (crawler for exooba.com; http://www.exooba.com/; info at exooba dot com)","R","exooba crawler for exooba search pre-alpha development","216.195.184.xx","http://www.exooba.com/",""
"exooba/exooba crawler (exooba; exooba)","R","exooba crawler for exooba search pre-alpha development","216.195.184.xx","http://www.exooba.com/",""
"ExperimentalHenrytheMiragoRobot","R","Mirago UK Robot","","http://www.mirago.co.uk",""
"Expired Domain Sleuth","RC","Expired Domain Sleuth domain name tool","","http://expireddomainsleuth.com/",""
"Express WebPictures (www.express-soft.com)","BD","Express Web Pictures image browser","","http://www.express-soft.com/",""
"ExtractorPro","S","Extractor Pro e-mail collector","","http://www.extractorpro.com",""
"Extreme Picture Finder","D","Exisoftware image grabber and downloading tool","","http://www.exisoftware.com/picture_finder/",""
"EyeCatcher (Download-tipp.de)/1.0","R","Download-Tipp Germany robot","","http://download-tipp.de",""
"Factbot 1.09 (see http://www.factbites.com/webmasters.php)","R","Factbites search robot","70.86.159.1xx","http://www.factbites.com/",""
"factbot : http://www.factbites.com/robots","R","Factbites search robot","70.86.159.1xx","http://www.factbites.com/",""
"FaEdit/2.0.x","C","FaEdit Professional - Japanese bookmark manager","","https://sw.vector.co.jp/swreg/step1.reserve?srno=SR040433&site=y",""
"FairAd Client","P","FairAd user","","http://www.fairad.de",""
"FANGCrawl/0.01","P","Safe-t.net web filtering service","63.167.160.1xx","http://www.safe-t.net/",""
"FARK.com link verifier","C","Drew Curtis' FARK.com link checking","","http://www.fark.com/",""
"Fast Crawler Gold Edition","R","Fast/Alltheweb crawler (66.151.181.xx)","","http://www.alltheweb.com",""
"FAST Enterprise Crawler 6 (Experimental)","R","Fast/Alltheweb crawler (66.151.181.xx)","","http://www.alltheweb.com",""
"FAST Enterprise Crawler 6 / Scirus scirus-crawler@fast.no; http://www.scirus.com/srsapp/contactus/","R","Fast Enterprise Crawler (66.151.181.xx) for Scirus scienctific information search","","http://www.scirus.com/srsapp/","http://www.alltheweb.com"
"FAST Enterprise Crawler 6 used by Cobra Development (admin@fastsearch.com)","R","Fast/Alltheweb crawler (66.151.181.xx)","","http://www.alltheweb.com",""
"FAST Enterprise Crawler 6 used by Comperio AS (sts@comperio.no)","R","Comperio Web Miner based on Fast ESP","","http://www.comperio.no/index.php?option=com_content&task=blogcategory&id=7&Itemid=27",""
"FAST Enterprise Crawler 6 used by FAST (FAST)","R","Fast/Alltheweb crawler (66.151.181.xx)","","http://www.alltheweb.com",""
"FAST Enterprise Crawler 6 used by Pages Jaunes (pvincent@pagesjaunes.fr)","R","Pages Jaunes business search (France) robot using Fast Enterprise Crawler","193.252.242.xx","http://www.pagesjaunes.fr/",""
"FAST Enterprise Crawler 6 used by Sensis.com.au Web Crawler (search_comments\at\sensis\dot\com\dot\au)","R","Fast/Alltheweb crawler for Sensis.com.au Australian search (66.151.181.xx)","","http://www.sensis.com.au/","http://www.alltheweb.com"
"FAST Enterprise Crawler 6 used by Singapore Press Holdings (crawler@sphsearch.sg)","R","SPH Search - Singapore related search using Fast crawler","202.176.220.xx","http://www.sphsearch.sg/",""
"FAST Enterprise Crawler 6 used by WWU (wardi@uni-muenster.de)","C","FAST Enterprise Crawler  used by WWU (University of Muenster - Germany)","128.176.188.2xx","http://www.uni-muenster.de/en/index.html","http://www.alltheweb.com"
"FAST Enterprise Crawler/6 (www.fastsearch.com)","R","Fast/Alltheweb crawler (66.151.181.xx)","","http://www.alltheweb.com",""
"FAST Enterprise Crawler/6.4 (helpdesk at fast.no)","R","Fast/Alltheweb crawler (66.151.181.xx)","","http://www.alltheweb.com",""
"FAST FirstPage retriever (compatible; MSIE 5.5; Mozilla/4.0)","R","Fast/Alltheweb crawler (66.151.181.xx)","","http://www.alltheweb.com",""
"FAST MetaWeb Crawler (helpdesk at fastsearch dot com)","R","Fast/Alltheweb crawler (66.151.181.xx)","","http://www.alltheweb.com",""
"Fast PartnerSite Crawler","R","Fast/Alltheweb crawler (66.151.181.xx)","","http://www.alltheweb.com",""
"FAST-WebCrawler/2.2.10 (Multimedia Search) (crawler@fast.no; http://www.fast.no/faq/faqfastwebsearch/faqfastwebcrawler.html)","R","Fast/Alltheweb multimedia crawler","see also Yahoo-MMCrawler/3.x","http://www.alltheweb.com",""
"FAST-WebCrawler/2.2.6 (crawler@fast.no; http://www.fast.no/faq/faqfastwebsearch/faqfastwebcrawler.html)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/2.2.7 (crawler@fast.no; http://www.fast.no/faq/faqfastwebsearch/faqfastwebcrawler.html)http://www.fast.no","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/2.2.8 (crawler@fast.no; http://www.fast.no/faq/faqfastwebsearch/faqfastwebcrawler.html)http://www.fast.no","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.2 test","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.3 (crawler@fast.no; http://fast.no/support.php?c=faqs/crawler)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.4/Nirvana (crawler@fast.no; http://fast.no/support.php?c=faqs/crawler)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.4/PartnerSite (crawler@fast.no; http://fast.no/support.php?c=faqs/crawler)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.5 (atw-crawler at fast dot no; http://fast.no/support.php?c=faqs/crawler)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.6 (atw-crawler at fast dot no; http://fast.no/support/crawler.asp)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.6/FirstPage (crawler@fast.no; http://fast.no/support.php?c=faqs/crawler)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.7 (atw-crawler at fast dot no; http://fast.no/support/crawler.asp)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.7/FirstPage (atw-crawler at fast dot no;http://fast.no/support/crawler.asp)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.8 (atw-crawler at fast dot no; http://fast.no/support/crawler.asp)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.8/Fresh (atw-crawler at fast dot no; http://fast.no/support/crawler.asp)","R","Fast/Alltheweb crawler","","http://www.alltheweb.com",""
"FAST-WebCrawler/3.x Multimedia","R","Fast/Alltheweb multimedia crawler","see also Yahoo-MMCrawler/3.x","http://www.alltheweb.com",""
"FAST-WebCrawler/3.x Multimedia (mm dash crawler at fast dot no)","R","Fast/Alltheweb multimedia crawler","see also Yahoo-MMCrawler/3.x","http://www.alltheweb.com",""
"fastbot crawler beta 2.0 (+http://www.fastbot.de)","R","Fastbot search Germany crawler (80.252.104.1xx)","","http://www.fastbot.de/",""
"FastBug http://www.ay-up.com","R","Ay-Up geo sync search robot","","http://www.ay-up.com",""
"FastCrawler 3.0.1 (crawler@1klik.dk)","R","Fast/Alltheweb crawler (66.151.181.xx)","","http://www.alltheweb.com",""
"FastSearch Web Crawler for Verizon SuperPages (kevin.watters@fastsearch.com)","R","Fast/Alltheweb crawler used by SuperPages.com","","http://www.superpages.com","http://www.alltheweb.com"
"Favcollector/2.0 (info@favcollector.com http://www.favcollector.com/)","R","Favcollector Favicon collecting robot","66.207.217.13x","http://www.favcollector.com/",""
"FavIconizer","D","FavIconizer - IE favorites icons refreshing tool","","http://www.codeproject.com/tools/faviconizer.asp",""
"favo.eu crawler/0.6 (http://www.favo.eu)","R","favo.eu (Germany) search robot","84.19.186.1xx","http://www.favo.eu/",""
"FavOrg","C","ZD's FavOrg favourites managing program","","http://www.pcmag.com/article2/0,4149,108438,00.asp",""
"Favorites Checking (http://campulka.net)","C","Campulka.net Favorites checking tool","","http://campulka.net/?dir=Utility",""
"Favorites Sweeper v.2.03","C","Favorites Sweeper bookmark checker","","http://www.manitoolssoftware.cjb.net",""
"Faxobot/1.0","R","FaXo Search robot (69.152.89.xx)","","http://www.faxo.com",""
"FDM 1.x","D","Free Download Manager (FDM) download accelerator ","","http://www.freedownloadmanager.org",""
"FDM 2.x","D","Free Download Manager (FDM) download accelerator ","","http://www.freedownloadmanager.org",""
"Feed Seeker Bot (RSS Feed Seeker http://www.MyNewFavoriteThing.com/fsb.php)","R","RSS Feed Seeker bot (68.225.95.2xx)","","http://www.MyNewFavoriteThing.com",""
"Feed24.com","R","Feed24 news feed and blog search","194.105.139.2xx","http://www.feed24.com/",""
"Feed::Find/0.0x","D","Feed::Find - Syndication feed (RSS/Atom) auto-discovery","","http://search.cpan.org/~btrott/Feed-Find-0.06/lib/Feed/Find.pm",""
"Feedable/0.1 (compatible; MSIE 6.0; Windows NT 5.1)","B","Feedable beta web based RSS service","64.27.19.25x","http://reader.feedable.com/",""
"FeedChecker/0.01","R","Unknown robot from the University of Tokyo (157.82.157.xx)","reads robots.txt","http://www.u-tokyo.ac.jp/index_e.html",""
"FeedDemon/2.7 (http://www.newsgator.com/; Microsoft Windows XP)","B","FeedDemon RSS reader","","http://www.newsgator.com/individuals/feeddemon/",""
"Feedfetcher-Google-iGoogleGadgets; (+http://www.google.com/feedfetcher.html)","C","Google news feed feetcher for iGoogle gadgets","72.14.[1-2]xx.[X]xx","http://www.google.com/feedfetcher.html",""
"Feedfetcher-Google; (+http://www.google.com/feedfetcher.html)","R","Google Feedfetcher - RSS and Atom feed crawler","72.14.199.x[xx]","http://www.google.com/feedfetcher.html",""
"FeedForAll rss2html.php v2","C","FeedForAll RSS feed robot","216.92.192.1xx","http://www.feedforall.com/",""
"FeedHub FeedDiscovery/1.0 (http://www.feedhub.com)","R","FeedHub news feed personalization engine powered by mSpoke","216.134.194.xx","http://www.feedhub.com/","http://www.mspoke.com/"
"FeedHub MetaDataFetcher/1.0 (http://www.feedhub.com)","R","FeedHub news feed personalization engine powered by mSpoke","216.134.194.xx","http://www.feedhub.com/","http://www.mspoke.com/"
"Feedjit Favicon Crawler 1.0","R","Feedjit news feed service favicon crawler","69.46.36.x","http://feedjit.com/",""
"Feedreader 3.xx (Powered by Newsbrain)","B","Newsbrain Feedreader3","","http://www.feedreader.com/",""
"Feedshow/x.0 (http://www.feedshow.com; 1 subscriber)","B","FeedShow online RSS feed reader","","http://www.feedshow.com/",""
"FeedshowOnline (http://www.feedshow.com)","B","FeedShow online RSS feed reader","","http://www.feedshow.com/",""
"Feedster Crawler/3.0; Feedster, Inc.","R","Feedster RSS feed search","64.95.116.x[x]","http://www.feedster.com/",""
"FeedZcollector v1.x (Platinum) http://www.feeds4all.com/feedzcollector","B","FeedZcollector - Feed (RSS, ATOM and RDF) capturing software","","http://www.feeds4all.com/feedzcollector/",""
"Felix - Mixcat Crawler (+http://mixcat.com)","R","MixCat robot","s. also Morris","http://mixcat.com",""
"fetch libfetch/2.0","D","FreeBSD download tool","","",""
"FFC Trap Door Spider","R","Frequent Finders spider via Sitefusion.com","","http://www.frequentfinders.com",""
"Filangy/0.01-beta (Filangy; http://www.nutch.org/docs/en/bot.html; filangy-agent@filangy.com)","RC","Filangy search and bookmark service","","http://www.filangy.com",""
"Filangy/1.0x (Filangy; http://www.filangy.com/filangyinfo.jsp?inc=robots.jsp; filangy-agent@filangy.com)","RC","Filangy search and bookmark service","","http://www.filangy.com",""
"Filangy/1.0x (Filangy; http://www.nutch.org/docs/en/bot.html; filangy-agent@filangy.com)","RC","Filangy search and bookmark service","","http://www.filangy.com",""
"fileboost.net/1.0 (+http://www.fileboost.net)","RC","File Boost Network link checking","","http://www.fileboost.net",""
"FileHound x.x","D","FileHound download manager","","http://www.allabout.com",""
"Filtrbox/1.0","R","filtrbox media content (news) monitoring","72.47.203.8x","http://www.filtrbox.com/",""
"FindAnISP.com_ISP_Finder_v99a","RC","Find An ISP robot","site is down","http://www.findanisp.com/",""
"Findexa Crawler (http://www.findexa.no/gulesider/article26548.ece)","R","Yelo.no business search (Norway) via Findexa","","http://www.findexa.no/english/article27709.ece",""
"findlinks/x.xxx (+http://wortschatz.uni-leipzig.de/findlinks/) ","R","NextLinks - German vocabulary and hyperlink search","","http://wortschatz.uni-leipzig.de/nextlinks/findlinks.html",""
"FineBot","R","Finesearch robot","","http://www.finesearch.com",""
"Finjan-prefetch","P","Finjan Vital Security Web Appliance security solution","","http://www.finjan.com/",""
"Firefly/1.0","R","Fireball.de robot","","http://www.fireball.de",""
"Firefly/1.0 (compatible; Mozilla 4.0; MSIE 5.5)","R","Fireball.de robot","","http://www.fireball.de",""
"Firefox (kastaneta03@hotmail.com)","R","Unknown robot from Czech Technical University Prague (147.32.141.xx)","reads robots.txt","http://www.cvut.cz/",""
"Firefox_1.0.6 (kasparek@naparek.cz)","R","Unknown robot from Czech Technical University Prague (147.32.141.xx)","reads robots.txt","http://www.cvut.cz/",""
"FirstGov.gov Search - POC:firstgov.webmasters@gsa.gov","R","AT&T/Fast Search robot for FirstGov (U.S.Government) portal","","http://www.firstgov.gov",""
"firstsbot","R","Firstsfind Germany robot / link checking","","http://www.firstsfind.de",""
"Flapbot/0.7.2 (Flaptor Crawler; http://www.flaptor.com; crawler at flaptor period com)","R","Flaptor information retrieval solutions robot","","http://www.flaptor.com/index.htm",""
"FlashGet","D","JetCar/FlashGet download manager","","http://www.amazesoft.com",""
"FLATARTS_FAVICO","CD","FlatArts Favorites Icon Tool","","http://flatarts.jp/contents/software/information.php?name=rico",""
"Flexum spider","R","Flexum.ru search service","81.176.76.93","http://www.flexum.ru/",""
"Flexum/2.0","R","Flexum.ru search service","81.176.76.93","http://www.flexum.ru/",""
"FlickBot 2.0 RPT-HTTPClient/0.3-3","R","DivX.com Movie Find robot","","http://www.divx.com",""
"flunky","R","Metacarta / Cogent robot","","http://www.metacarta.com",""
"fly/6.01 libwww/4.0D","U","unknown","","",""
"flyindex.net 1.0/http://www.flyindex.net","C","FLY Index Metasearch link checking","62.141.52.2xx","http://www.flyindex.net/",""
"FnooleBot/2.5.2 (+http://www.fnoole.com/addurl.html)","R","Fnoole news crawler","209.205.65.9x","http://www.fnoole.com/",""
"FocusedSampler/1.0","R","IBM's Almaden Research robot"," s. also: - - WFARC","http://www.almaden.ibm.com",""
"Folkd.com Spider/0.1 beta 1 (www.folkd.com)","R","folkd.com social search robot","212.227.95.3x","http://www.folkd.com/",""
"FollowSite Bot ( http://www.followsite.com/bot.html )","C","FollowSite robot - website monitoring","77.232.77.13x","http://www.followsite.com/bot.html",""
"FollowSite.com ( http://www.followsite.com/b.html )","C","FollowSite robot - website monitoring","77.232.77.13x","http://www.followsite.com/bot.html",""
"Fooky.com/ScorpionBot/ScoutOut; http://www.fooky.com/scorpionbots","R","Fooky search Scorpionbots robot (65.12.170.xxx)","","http://www.fooky.com/",""
"Francis/1.0 (francis@neomo.de http://www.neomo.de/)","R","Neomo Search (Germany) robot (85.10.197.1xx)","","http://www.neomo.de",""
"Franklin Locator 1.8","S","Some spam bot","","",""
"free-downloads.net download-link validator /0.1","C","Free Downloads shareware directory link checking","","http://www.free-downloads.net/",""
"FreeFind.com-SiteSearchEngine/1.0 (http://freefind.com; spiderinfo@freefind.com)","R","FreeFind.com robot","","http://freefind.com",""
"Frelicbot/1.0 +http://www.frelic.com/","C","Frelics backlink checking bot (beta)","","http://www.frelic.com/",""
"FreshDownload/x.xx","D","Fresh Download download manager","","http://www.freshdevices.com",""
"FreshNotes crawler< report problems to crawler-at-freshnotes-dot-com","R","FreshNotes - music related artist search (72.3.225.xx)","","http://freshnotes.com/fn/",""
"FSurf15a 01","S","Some site scanning tool via diff. IPs","s. also DSurf -  PBrowse ...","",""
"FTB-Bot http://www.findthebest.co.uk/","R","Find the Best search robot","83.105.71.16x","http://www.findthebest.co.uk/",""
"Full Web Bot 0416B","S","Some site scanning tool from diff. IPs i.e.: - 66.28.240.xx (cogentco.com) - 68.5.174.xx (cox.net)","","",""
"Full Web Bot 0516B","S","Some site scanning tool i.e. from - 68.154.96.xx (bellsouth.net)","appears also as MFC Foundation Class Library & Demo Bot Z 16b - 66.118.1xx.xxx (sagonet.com) - s. also Educate Search VxB - Industry Program 1.0.5","",""
"Full Web Bot 2816B","S","Some site scanning tool from 66.255.6.xxx (uslec.com)","","",""
"FuseBulb.Com","R","FuseBulb search","208.109.126.1xx","http://www.fusebulb.com/",""
"FyberSpider (+http://www.fybersearch.com/fyberspider.php)","R","FyberSearch FyberSpider robot","","http://www.fybersearch.com",""
"Gagglebot","RC?","Some user from bbnplanet.net (4.63.218.2xx) using an Innerprise robot tool","","http://www.innerprise.net",""
"GAIS Robot/1.0B2","R","Seed Search robot","","http://www.seed.net.tw",""
"Gaisbot/3.0 (indexer@gais.cs.ccu.edu.tw; http://gais.cs.ccu.edu.tw/robot.php)","R","Gaislab Taiwan robot","140.123.100.x","http://gais.cs.ccu.edu.tw",""
"Gaisbot/3.0+(robot06@gais.cs.ccu.edu.tw;+http://gais.cs.ccu.edu.tw/robot.php)","R","Gaislab Taiwan robot","140.123.100.x","http://gais.cs.ccu.edu.tw",""
"GalaxyBot/1.0 (http://www.galaxy.com/galaxybot.html)","R","Galaxy robot (63.121.41.xxx)"," s. also Mozilla/4.0 (compatible; MSIE 5.0; www.galaxy.com....)","http://www.galaxy.com",""
"Gallent Search Spider v1.4 Robot 2 (http://robot.GallentSearch.com)","R","Gallent Search directory (UK)","88.208.223.xx","http://www.gallent.co.uk/","http://robot.gallentsearch.com/"
"gamekitbot/1.0 (+http://www.uchoose.de/crawler/gamekitbot/)","R","Gamekit game search engine - Germany","80.65.45.xx","http://www.gamekit.de/",""
"Gamespy_Arcade","D","GameSpyHTTP/1.0","GameSpy Arcade download manager (FilePlanet)","http://www.gamespyarcade.com/features/",""
"GammaSpider/1.0","R","GammaWare GammaSpider","","http://www.gammasite.com",""
"gazz/x.x (gazz@nttrd.com)","R","nttrd.com / Infobee.ne.jp robot","","",""
"geckobot","U","Geckobot user robot","no active website","http://www.geckobot.com/",""
"Generic Mobile Phone (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)","RP","Google Mobile Search crawler","66.249.72.1xx","http://www.google.com/mobile/formats.html",""
"generic_crawler/01.0217/","R","Unknown robot from Carnegie Mellon University (128.2.211.xxx)","","http://www.cmu.edu",""
"GenesisBrowser (HTTP 1.1; 0.9; XP SP2; .NET CLR 2.0.50727)","B","Lunascape Genesis browser","","http://www.lunascape.tv/",""
"genieBot (http://64.5.245.11/faq/faq.html)","R","GenieKnows.com search"," s. also: - larbin_2.6.3 (wgao@genieknows.com)","http://www.genieknows.com/",""
"geniebot wgao@genieknows.com","R","GenieKnows.com search"," s. also: - larbin_2.6.3 (wgao@genieknows.com)","http://www.genieknows.com/",""
"GeoBot/1.0","U","Unknown robot from wavepath.com (65.254.33.1xx)","no active website","",""
"GeonaBot 1.x; http://www.geona.com/","R","Geona Search robot / link checking","","http://www.geona.com",""
"geourl/2.0b2","C","GeoURL ICBM Address Server - a location-to-URL reverse directory","","http://geourl.org/",""
"GeoURLBot 1.0 (http://geourl.org)","C","GeoURL ICBM Address Server - a location-to-URL reverse directory","","http://geourl.org/",""
"GetBot","D","Getbot web downloading tool / site grabber","","http://www.getbot.com",""
"GetRight/3.x.x","D","GetRight download manager","","http://www.getright.com",""
"GetRight/4.5xx","D","GetRight download manager","","http://www.getright.com",""
"GetRight/4.x","D","GetRight download manager","","http://www.getright.com",""
"GetRight/4.x[a-e]","D","GetRight download manager","","http://www.getright.com",""
"GetRight/6.1 (Pro)","D","GetRight download manager","","http://www.getright.com",""
"GetRightPro/6.0beta2","D","GetRight download manager","","http://www.getright.com",""
"GetWeb/0.1 libwww-perl/5.16","D","GetWeb - web page to email service","216.204.133.xxx","http://www.healthnet.org/getweb.php",""
"GhostRouteHunter/20021130 (https://www.sixxs.net/tools/grh/; info@sixxs.net)","C","Sixxs Ghost Route Hunter","","http://www.sixxs.net/tools/grh/",""
"gigabaz/3.1x (baz@gigabaz.com; http://gigabaz.com/gigabaz/)","R","GigaBaz Brainbot (Germany) robot"," s. also - MicroBaz","http://gigabaz.com",""
"Gigabot/2.0 (gigablast.com)","R","Gigablast robot (64.62.168.xx)","","http://www.gigablast.com",""
"Gigabot/2.0/gigablast.com/spider.html","R","Gigablast robot","comes from 64.62.168.xx AND 66.154.102.xx","http://www.gigablast.com",""
"Gigabot/2.0; http://www.gigablast.com/spider.html","R","Gigablast robot","comes from 64.62.168.xx AND 66.154.102.xx","http://www.gigablast.com",""
"Gigabot/2.0att","R","Gigablast robot","66.231.188.1xx","http://www.gigablast.com",""
"Gigabot/3.0 (http://www.gigablast.com/spider.html)","R","Gigablast robot","66.231.18x.[x]xx","http://www.gigablast.com",""
"Gigabot/x.0","R","Gigablast robot (64.62.168.xx)","","http://www.gigablast.com",""
"GigabotSiteSearch/2.0 (sitesearch.gigablast.com)","R","Gigablast robot (64.62.168.xx)","","http://www.gigablast.com",""
"GNODSPIDER (www.gnod.net)","R","www.gnod.net spider","","http://www.gnod.net",""
"Go!Zilla 3.x (www.gozilla.com)","D","Go!Zilla download manager","","http://www.gozilla.com",""
"Go!Zilla/4.x.x.xx","D","Go!Zilla download manager","","http://www.gozilla.com",""
"Go-Ahead-Got-It/1.1","PD","GotIt web accelerator (discontinued)","","",""
"Goblin/0.9 (http://www.goguides.org/)","R","GoGuides.Org (195.226.137.xx) robot","","http://www.goguides.org/goblin-info.html",""
"Goblin/0.9.x (http://www.goguides.org/goblin-info.html)","R","GoGuides.Org (195.226.137.xx) robot","","http://www.goguides.org/goblin-info.html",""
"GoForIt.com","R","GoForIt Search robot","208.109.236.xx","http://www.goforit.com",""
"GOFORITBOT ( http://www.goforit.com/about/ )","R","GoForIt Search robot","208.109.236.xx","http://www.goforit.com",""
"GoGuides.Org Link Check","C","GoGuides.org directory & search link checking","","http://www.goguides.org/",""
"GoldenFeed Spider 1.0 (http://www.goldenfeed.com)","C","GoldenFeed.com - RSS search engine","74.52.41.1xx","http://www.goldenfeed.com/",""
"Goldfire Server","P","Invention Machines Goldfire Server","","http://www.invention-machine.com/custsupport/GFR_install.cfm",""
"gonzo1[P] +http://www.suchen.de/popups/faq.jsp","R","suchen.de German local search robot","212.34.185.xx","http://www.suchen.de/",""
"gonzo2[P] +http://www.suchen.de/faq.html","R","suchen.de German local search robot","212.34.185.xx","http://www.suchen.de/",""
"Goofer/0.2","R","Some private robot (Wanadoo.fr client)","","",""
"Google Talk","B","Google instant messenger","","http://www.google.com/talk/",""
"googlebot (larbin2.6.0@unspecified.mail)","U","Packard Bell Net user robot (*not* Google)","","",""
"Googlebot-Image/1.0","R","Google image crawler (66.249.72.xxx)","","http://www.google.com",""
"Googlebot-Image/1.0 ( http://www.googlebot.com/bot.html)","R","Google image crawler (66.249.72.xxx)","","http://www.google.com",""
"Googlebot/2.1 ( http://www.google.com/bot.html)","R","Google robot 66.249.64.XXX"," s. also: - Mozilla/4.0 (MobilePhone SCP ... - Mozilla/5.0 (compatible; Googlebot/2.1...","http://www.google.com",""
"Googlebot/2.1 ( http://www.googlebot.com/bot.html)","R","Google robot 66.249.64.XXX","","http://www.google.com",""
"Googlebot/Test ( http://www.googlebot.com/bot.html)","R","Google robot 66.249.64.XXX","","http://www.google.com",""
"Gordon's Spider/Nutch-0.9 (http://www.sharethis.com; gordon@sharethis.com)","C","ShareThis social networking service via Amazon Web Services","174.129.242.x","http://sharethis.com/","http://www.amazonaws.com/"
"GrapeFX/0.3 libwww/5.4.0","R","Grapeshot web search system API","","http://www.grapeshot.co.uk/html/Index.html",""
"great-plains-web-spider/flatlandbot (Flatland Industries Web Spider; http://www.flatlandindustries.com/flatlandbot.php; jason@flatlandindustries.com)","R","Flatland Industries vertical search solution","74.62.161.xx","http://www.flatlandindustries.com/","http://www.flatlandindustries.com/flatlandbot.php"
"GreatNews/1.0","B","GreatNews 1.0 Beta RSS reader","","http://www.curiostudio.com/",""
"GreenBrowser","B","GreenBrowser - IE based browser (China)","","http://www.morequick.com/indexen.htm",""
"gridwell (http://search.gridwell.com)","D","search gridwell favicon display","212.227.127.xx","http://search.gridwell.com/",""
"GrigorBot 0.8 (http://www.grigor.biz/bot.html)","R","Grigor Search bot","","http://www.grigor.biz",""
"Gromit/1.0","R","Australasian Legal Information Institute (AustLII) robot","","http://www.austlii.edu.au/","http://www2.austlii.edu.au/~dan/gromit/"
"grub crawler(http://www.grub.org)","R","Grub open source crawler","","http://www.grub.org",""
"grub-client","R","Grub open source crawler","","http://www.grub.org",""
"gsa-crawler (Enterprise; GID-01422; jplastiras@google.com)","R","Google Search Appliance robot (216.239.xx.xx)","","http://www.google.com/enterprise/gsa/",""
"gsa-crawler (Enterprise; GID-01742;gsatesting@rediffmail.com)","R","Google Search Appliance robot (216.239.xx.xx)","","http://www.google.com/enterprise/gsa/",""
"gsa-crawler (Enterprise; GIX-02057; dm@enhesa.com)","R","Google Enterprise Search Appliance used by Enhesa (212.35.100.1xx)","","http://www.enhesa.com/enhesa/en/default.asp","http://www.google.com/enterprise/gsa/"
"gsa-crawler (Enterprise; GIX-03519; cknuetter@stubhub.com)","R","Google Enterprise Search Appliance used by IBM (129.41.20.1xx)","","http://www.google.com/enterprise/gsa/",""
"gsa-crawler (Enterprise; GIX-0xxxx; enterprise-training@google.com)","R","Google Search Appliance robot (216.239.xx.xx)","","http://www.google.com/enterprise/gsa/",""
"GSiteCrawler/v1.xx rev. xxx (http://gsitecrawler.com/)","C","GSiteCrawler - Google sitemap generator for Windows","","http://gsitecrawler.com/",""
"Guestbook Auto Submitter","S","Guestbook spamming tool","","",""
"Gulliver/1.3","R","Northernlight robot","","http://www.northernlight.com",""
"Gulper Web Bot 0.2.4 (www.ecsl.cs.sunysb.edu/~maxim/cgi-bin/Link/GulperBot)","R","Yuntis Collaborative Web Resource Categorization and Ranking Project robot","","http://www.ecsl.cs.sunysb.edu/yuntis/",""
"Gungho/0.08004 (http://code.google.com/p/gungho-crawler/wiki/Index)","R","Gungho - Extensible web crawler written in Perl by Google Code","","http://code.google.com/p/gungho-crawler/wiki/Index",""
"GurujiBot/1.0 (+http://www.guruji.com/WebmasterFAQ.html)","R","guruji : the Indian search engine robot","209.128.80.1xx / 72.20.109.xx","http://www.guruji.com/",""
"GurujiImageBot/1.0 (+http://www.guruji.com/en/WebmasterFAQ.html)","R","guruji : the Indian search engine picture crawler","72.20.109.xx","http://www.guruji.com/",""
"Haier-T10C/1.0 iPanel/2.0 WAP2.0 (compatible; UP.Browser/6.2.2.4; UPG1; UP/4.0; Embedded)","B","Openwave Mobile Browser on Haier T10C mobile","","http://www.openwave.com",""
"HappyFunBot/1.1","R","Happy Fun Search robot","","http://www.happyfunsearch.com/bot.html",""
"Harvest-NG/1.0.2","R","Harvest-NG web crawler used by search.yahoo.com","see also Exalead NG and NG/1.0","http://search.yahoo.com",""
"Haste/0.12 (HOME: http://haste.kytoon.com/)","RC","Haste - web mapping and monitoring system","site is closed","http://haste.kytoon.com",""
"Hatena Antenna/0.4 (http://a.hatena.ne.jp/help#robot)","R","Hatena::Antenna Japan robot","221.186.146.xx","http://a.hatena.ne.jp",""
"Hatena Mobile Gateway/1.0","P","Hatena Japan proxy for handheld/mobile clients","221.186.146.xx","http://www.hatena.ne.jp/",""
"Hatena Pagetitle Agent/1.0","R","Hatena Japan robot","221.186.146.xx","http://www.hatena.ne.jp",""
"Hatena RSS/0.3 (http://r.hatena.ne.jp)","R","Hatena Japan RSS feed robot","221.186.146.xx","http://www.hatena.ne.jp",""
